filepath,filename,actor_id,emotion,emotion_code,intensity_code,statement_code,repetition_code,sample_rate,duration,pitch_mean,pitch_std,speech_energy,energy_variance,zero_crossing_rate,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_variance,mfcc_2_variance,mfcc_3_variance,mfcc_4_variance,mfcc_5_variance,mfcc_6_variance,mfcc_7_variance,mfcc_8_variance,mfcc_9_variance,mfcc_10_variance,mfcc_11_variance,mfcc_12_variance,mfcc_13_variance
audio data\Audios\Actor_01\03-01-08-01-02-01-01.wav,03-01-08-01-02-01-01.wav,1,Surprise,8,1,2,1,48000,3.536875,64.28493301135063,10.956724014920258,0.003248996,2.4596224e-05,0.0442306334713855,-689.39404,70.91036,1.6139975,13.872519,3.8284073,11.299436,-6.1581707,3.8699164,-6.6757092,-3.8586779,-8.293786,-1.8832899,1.6591705,27534.85,6846.3135,441.32327,694.0521,164.84787,341.3433,262.31943,137.9063,151.6516,75.43496,162.2524,50.668697,82.04376
audio data\Audios\Actor_01\03-01-08-01-02-02-01.wav,03-01-08-01-02-02-01.wav,1,Surprise,8,1,2,2,48000,3.2699166666666666,66.0500097031093,11.107265703811592,0.0037579793,3.2729033e-05,0.034834970480456,-698.8534,63.96066,-0.88586384,11.611211,0.27096096,7.4793377,-7.8976097,2.7589517,-6.113208,-3.0909567,-7.139969,-3.486652,0.36065257,33116.695,6750.6284,429.429,559.0286,175.36891,298.50424,276.67468,99.09324,137.99506,59.15219,134.79227,89.27302,94.687
audio data\Audios\Actor_01\03-01-08-02-01-01-01.wav,03-01-08-02-01-01-01.wav,1,Surprise,8,2,1,1,48000,3.43675,78.07539264120504,18.398957121147024,0.0067231325,0.00010439001,0.0355432469040247,-628.95764,67.507996,-5.0366893,10.8200655,0.34334686,12.224991,-7.1534066,0.43669897,-7.598814,-3.079836,-7.990679,-4.641811,3.1423318,31280.223,5990.1772,514.0296,377.3642,303.499,369.2549,358.67386,96.09811,165.20204,97.95201,179.22527,128.30229,66.82648
audio data\Audios\Actor_01\03-01-08-02-01-02-01.wav,03-01-08-02-01-02-01.wav,1,Surprise,8,2,1,2,48000,3.5702291666666666,88.44091863126003,21.186445713312644,0.008828125,0.00020201567,0.0484098064365671,-583.7002,58.7757,-6.3594966,10.300801,-1.2749369,8.558703,-7.9135084,1.1394339,-7.8799667,-4.2184925,-8.814162,-5.4635077,0.4683844,28514.154,4831.4834,448.48825,307.47067,301.9685,319.44394,303.11902,87.11938,162.5417,111.001274,168.35109,113.887314,43.5884
audio data\Audios\Actor_01\03-01-08-02-02-01-01.wav,03-01-08-02-02-01-01.wav,1,Surprise,8,2,2,1,48000,3.5035,71.55014978976658,9.309432705565646,0.006753442,8.357908e-05,0.0421153709156535,-629.17706,66.08909,-7.35269,13.902602,-1.7103955,10.309498,-8.481241,0.92026156,-6.696085,-6.425756,-10.449927,-1.7377803,-0.12092748,36145.62,6443.038,373.54858,622.8717,251.52596,307.19946,306.0327,116.02642,184.73224,115.073616,200.67216,40.49871,61.372906
audio data\Audios\Actor_01\03-01-08-02-02-02-01.wav,03-01-08-02-02-02-01.wav,1,Surprise,8,2,2,2,48000,3.2699375,99.69241423509187,14.490764280868852,0.009040162,0.00017978183,0.0391229387214983,-610.95306,63.78429,-6.09838,10.515008,-2.8278024,8.334166,-5.722169,1.0251707,-10.117927,-5.266946,-8.199912,-4.9051867,0.6445216,32677.78,5262.1978,628.97314,350.47607,364.29117,309.63788,277.59717,68.07186,259.9968,103.656265,166.73364,102.93961,80.993645
audio data\Audios\Actor_02\03-01-01-01-01-01-02.wav,03-01-01-01-01-01-02.wav,2,Neutral,1,1,1,1,48000,3.636958333333333,105.50015807725651,33.42287362994362,0.0033448308,3.046227e-05,0.0550984581195014,-675.8518,68.959435,-4.962602,5.423141,0.609842,3.1607316,-9.528844,2.6474686,-9.230494,-3.492379,-2.775557,-0.8583371,-3.252905,24475.955,5324.0293,801.4775,545.069,242.18407,120.39289,361.44937,87.51413,267.51846,61.795753,131.46439,60.17223,60.178497
audio data\Audios\Actor_02\03-01-01-01-01-02-02.wav,03-01-01-01-01-02-02.wav,2,Neutral,1,1,1,2,48000,3.6036041666666665,93.61515656677356,38.4834720185786,0.0033259117,2.6734166e-05,0.0599358011279585,-677.49725,66.73792,-7.066272,6.711427,2.317029,2.5784457,-9.735838,3.7399817,-9.666592,-1.5748338,-2.7584553,-1.9055327,-2.608649,24702.734,5384.842,844.05066,629.67065,284.99988,151.9105,386.22952,104.61633,262.21533,62.460777,123.003296,82.521706,47.345108
audio data\Audios\Actor_02\03-01-01-01-02-01-02.wav,03-01-01-01-02-01-02.wav,2,Neutral,1,1,2,1,48000,3.7704166666666663,98.92851811420095,33.56024591841908,0.0051298533,6.393424e-05,0.0642462261652542,-640.2968,64.62258,-5.6087337,3.4770446,-2.1005535,2.704671,-9.134014,2.263086,-9.458851,-4.599762,-3.9467952,-1.7240584,-3.9413574,23920.803,5925.548,799.3003,769.7204,322.21793,177.41205,358.72644,76.289314,227.96356,118.06188,125.72184,84.91137,60.537086
audio data\Audios\Actor_02\03-01-01-01-02-02-02.wav,03-01-01-01-02-02-02.wav,2,Neutral,1,1,2,2,48000,3.603583333333333,110.5587802974404,23.27360328434683,0.004685411,5.0492672e-05,0.070465629622781,-659.5008,61.314804,-5.997138,4.490148,-2.6454024,2.5160272,-10.72228,2.685003,-10.316002,-4.756049,-4.690621,-2.4549735,-4.5527906,26961.793,5740.897,738.1245,694.9781,368.0698,190.85027,362.18423,80.78729,229.98645,109.21594,124.87619,89.25413,61.36242
audio data\Audios\Actor_02\03-01-02-01-01-01-02.wav,03-01-02-01-01-01-02.wav,2,Calm,2,1,1,1,48000,3.8371666666666666,103.36891551232291,19.158347932711465,0.0031098386,2.235191e-05,0.0628987630208333,-698.07587,70.690025,-2.29,12.190497,1.1434664,4.6190953,-9.343387,5.610262,-9.482477,-2.0852337,-2.5283892,-2.2907453,-2.3949482,24592.328,4991.4897,664.72473,663.2367,251.76202,166.03569,327.6007,135.18784,241.04953,71.16352,102.65741,82.58403,67.39048
audio data\Audios\Actor_02\03-01-02-01-01-02-02.wav,03-01-02-01-01-02-02.wav,2,Calm,2,1,1,2,48000,4.004,104.14947114161524,18.993653296458653,0.0031890122,2.1497193e-05,0.0495878179022606,-685.27014,66.034645,-5.3122635,8.085226,-0.22538432,3.311465,-9.604638,4.020546,-10.162641,-3.7117696,-2.5037436,-3.8690767,-2.9866402,22657.174,4548.9375,572.31323,515.5531,211.47583,157.98735,317.99738,147.71294,181.84496,64.43888,91.978226,83.7232,53.072525
audio data\Audios\Actor_02\03-01-02-01-02-01-02.wav,03-01-02-01-02-01-02.wav,2,Calm,2,1,2,1,48000,3.8371666666666666,100.33469281581162,13.10446829718451,0.0036047194,2.5153042e-05,0.0627061631944444,-688.55475,65.21492,-4.006218,9.36352,-3.746424,5.08095,-8.949337,2.1395152,-9.365404,-4.1520343,-4.6722927,-1.6119943,-5.209119,26663.531,5804.355,648.7699,692.21326,330.24722,201.9979,273.8812,54.8338,171.02795,101.53539,109.75777,71.262054,59.9838
audio data\Audios\Actor_02\03-01-02-01-02-02-02.wav,03-01-02-01-02-02-02.wav,2,Calm,2,1,2,2,48000,3.970625,101.3838512380753,14.17103809510151,0.0035390272,2.3241448e-05,0.0661077831769437,-674.3035,65.86995,-5.672625,4.343221,-4.5438156,3.119926,-10.6374445,1.4574045,-11.619745,-5.8630357,-5.0011463,-2.872971,-5.937071,24650.236,5578.8843,472.65454,780.1969,345.5415,206.54001,282.0899,99.04497,170.9562,91.4644,115.68191,68.97312,58.546696
audio data\Audios\Actor_02\03-01-02-02-01-01-02.wav,03-01-02-02-01-01-02.wav,2,Calm,2,2,1,1,48000,4.137479166666667,98.11096114948656,22.03887465149221,0.0025965993,1.6843464e-05,0.0639308654155927,-676.9464,62.021435,-4.284783,9.674073,-0.5778351,2.8325372,-10.690165,2.9925203,-7.7227254,-4.6659026,-4.6269574,-3.018172,-2.5841205,18644.434,4308.1035,599.42755,650.1151,315.48444,168.30014,366.55502,162.33484,149.44653,86.90586,85.85691,71.76667,58.58194
audio data\Audios\Actor_02\03-01-02-02-01-02-02.wav,03-01-02-02-01-02-02.wav,2,Calm,2,2,1,2,48000,4.037375,100.90598165671376,15.169269394732108,0.0028473192,1.9931877e-05,0.0534494042711081,-685.354,64.8416,-6.25909,9.039537,-1.8504004,1.9620017,-10.030852,4.2898245,-10.935775,-3.8740454,-4.0803866,-3.7543137,-1.8145918,22631.217,4380.614,682.0741,655.05927,233.6283,174.78467,301.8553,174.9275,187.6859,48.183033,109.88669,83.39859,57.788155
audio data\Audios\Actor_02\03-01-02-02-02-01-02.wav,03-01-02-02-02-01-02.wav,2,Calm,2,2,2,1,48000,4.104104166666667,104.03892080559883,13.52299391751563,0.0032475952,2.1945356e-05,0.0701932832792207,-680.23694,60.510754,-5.488641,8.456001,-7.207877,3.0568423,-8.93921,1.3651199,-11.655978,-6.4648137,-6.3382726,-2.715138,-5.363808,22564.12,5428.4805,680.35675,617.1711,339.81204,214.18707,223.76028,88.00665,175.61049,128.13025,126.90643,68.40329,47.85701
audio data\Audios\Actor_02\03-01-02-02-02-02-02.wav,03-01-02-02-02-02-02.wav,2,Calm,2,2,2,2,48000,4.104104166666667,100.8404399260031,12.235821603471589,0.0031908066,1.7039758e-05,0.0636693384740259,-676.8966,63.290787,-2.5447514,9.512606,-5.238165,4.0801325,-8.802563,2.9575653,-12.019953,-4.360211,-5.64748,-0.88004524,-4.214632,25915.283,5071.093,442.44473,643.05194,327.90628,180.90274,286.97662,78.477356,196.35162,98.16201,128.75722,74.85726,44.575016
audio data\Audios\Actor_02\03-01-03-01-01-01-02.wav,03-01-03-01-01-01-02.wav,2,Happy,3,1,1,1,48000,3.6036041666666665,114.50185386137952,29.94258166276711,0.006350114,0.000117183445,0.0753773345044378,-615.3698,64.712395,-17.525738,1.0721176,2.1432567,-0.7451552,-10.137992,1.4398385,-9.424702,-8.1469345,-1.7783351,-3.5647104,-4.9699297,23290.172,5235.063,1180.8528,455.2831,207.3139,174.17938,325.79245,148.21964,180.24464,131.72404,108.836586,89.47941,97.653305
audio data\Audios\Actor_02\03-01-03-01-01-02-02.wav,03-01-03-01-01-02-02.wav,2,Happy,3,1,1,2,48000,3.7036875,109.9299879806193,31.866428614857213,0.0057052895,8.541885e-05,0.0680170168821839,-636.3284,67.115746,-15.966241,4.9848886,3.678653,0.79736257,-11.596442,2.4776044,-10.262893,-7.0668063,-1.8124378,-3.9394994,-5.9389787,27171.547,5795.805,1330.4497,428.45615,238.79677,166.29927,413.2156,143.5747,201.12392,119.04659,101.03809,94.882034,90.51676
audio data\Audios\Actor_02\03-01-03-01-02-01-02.wav,03-01-03-01-02-01-02.wav,2,Happy,3,1,2,1,48000,3.7704375,106.60846520310096,21.437298391373456,0.006452927,0.00010491192,0.0666048728813559,-623.5609,64.29266,-16.984367,1.9863328,-0.77768683,-1.0957052,-10.206499,-1.0956904,-12.033014,-9.559129,-2.6313572,-3.4545598,-7.2920847,23373.008,6224.086,1228.6171,615.03723,325.983,267.82123,280.9503,150.16232,218.34074,169.27126,88.33123,77.23623,87.4555
audio data\Audios\Actor_02\03-01-03-01-02-02-02.wav,03-01-03-01-02-02-02.wav,2,Happy,3,1,2,2,48000,3.7370833333333335,102.2400772582938,28.59144259886829,0.0062157763,0.000102981816,0.0777619190705128,-621.7522,65.94344,-13.400203,4.6448717,0.7613918,0.4328808,-9.629009,-0.96714395,-10.922279,-7.44106,-1.0519143,-2.3797553,-6.1604385,23079.695,5876.595,1126.5475,600.2458,329.04486,280.5337,307.41034,169.46088,195.18628,152.12695,101.11073,62.255276,83.45249
audio data\Audios\Actor_02\03-01-03-02-01-01-02.wav,03-01-03-02-01-01-02.wav,2,Happy,3,2,1,1,48000,3.703708333333333,127.71499285635392,33.28659160916143,0.015484766,0.00074812764,0.0657650300826149,-507.97903,55.327007,-24.597252,-2.29639,2.2030914,-5.13373,-15.9404745,-2.384277,-10.304943,-11.138833,-1.3275423,-7.337683,-9.678197,18249.379,3724.077,1426.5054,455.3775,230.50333,219.16592,388.85757,158.04193,173.29083,204.3811,97.133934,129.51877,125.97214
audio data\Audios\Actor_02\03-01-03-02-01-02-02.wav,03-01-03-02-01-02-02.wav,2,Happy,3,2,1,2,48000,3.670333333333333,153.88267337263107,103.4591733776184,0.015966004,0.0007859833,0.0732818161231884,-509.58395,59.14795,-25.002707,-2.6429157,1.5179118,-3.107946,-16.754808,-3.8577054,-9.711455,-10.388177,-2.202863,-6.085075,-8.971969,20453.55,4106.442,1433.0516,450.5115,207.79062,263.1509,382.1921,183.78589,145.03046,169.10474,70.23698,129.5876,107.67941
audio data\Audios\Actor_02\03-01-03-02-02-01-02.wav,03-01-03-02-02-01-02.wav,2,Happy,3,2,2,1,48000,3.703708333333333,111.80685921608404,24.45613781834996,0.011077776,0.00031935904,0.0849763716774425,-564.886,59.037647,-17.660675,-0.29245836,0.6204667,-0.5198708,-12.686069,-5.5435715,-11.660214,-10.052526,-0.9895535,-3.7621117,-9.788853,22671.832,4746.332,1239.3898,561.15546,306.4379,237.77898,348.93845,132.52219,184.07597,193.07803,93.8382,73.75231,125.83092
audio data\Audios\Actor_02\03-01-03-02-02-02-02.wav,03-01-03-02-02-02-02.wav,2,Happy,3,2,2,2,48000,3.870520833333333,119.68437830254848,29.5901993133774,0.012453201,0.00037562524,0.0730794270833333,-558.6029,57.735268,-17.925465,0.6474384,-0.6263508,-1.7978332,-13.934751,-3.521386,-10.3474245,-10.2803755,-3.0889096,-5.3283057,-10.227825,24545.229,4735.19,1450.9355,571.5547,361.6868,247.81198,402.45248,108.71387,162.14082,202.16748,79.94658,108.84003,136.82326
audio data\Audios\Actor_02\03-01-04-01-01-01-02.wav,03-01-04-01-01-01-02.wav,2,Sad,4,1,1,1,48000,3.8371666666666666,106.5304443633062,14.537912885685849,0.002700167,1.4942569e-05,0.0512166341145833,-706.5462,70.95973,-4.136592,6.6439753,-0.8450789,3.2053216,-10.462762,2.9966118,-11.937458,-4.443748,-5.141396,-3.6179626,-4.571275,23963.041,4336.9644,807.2901,420.44385,205.15157,169.57278,304.38092,120.00864,259.26926,77.46641,112.002304,65.89954,63.677013
audio data\Audios\Actor_02\03-01-04-01-01-02-02.wav,03-01-04-01-01-02-02.wav,2,Sad,4,1,1,2,48000,3.7704375,102.11249846141844,21.4056975338179,0.0029773524,2.1789368e-05,0.0473660399011299,-696.2251,72.61911,-5.971652,6.434627,-0.2762452,2.8364089,-9.820615,3.4400737,-9.201118,-5.085862,-4.289515,-2.8661973,-2.9726012,23953.385,5381.4746,820.089,435.02542,197.36467,210.98091,246.04529,110.62861,231.82507,87.6401,120.337944,88.3375,68.065956
audio data\Audios\Actor_02\03-01-04-01-02-01-02.wav,03-01-04-01-02-01-02.wav,2,Sad,4,1,2,1,48000,3.7370625,100.67253141869404,10.385553641784226,0.003167647,2.4269983e-05,0.0531364071403133,-683.29425,59.915516,-0.35981494,6.508976,-1.4676181,2.8750477,-8.309567,-0.5963472,-11.488851,-5.7631593,-3.1498957,-3.2484865,-5.245757,17343.037,5073.847,457.68195,584.4305,275.79385,124.46506,213.8815,90.03008,224.6153,105.813705,99.731735,66.20373,47.98405
audio data\Audios\Actor_02\03-01-04-01-02-02-02.wav,03-01-04-01-02-02-02.wav,2,Sad,4,1,2,2,48000,3.7704375,100.45070918917914,9.146358888095492,0.0028899182,2.1577991e-05,0.0522240245409604,-700.86566,62.921898,-2.619947,8.2129135,-0.48985144,4.108222,-7.795467,-0.023358103,-9.3188505,-6.341343,-3.9372575,-1.853161,-4.594819,19262.05,5322.818,550.48175,627.3942,266.545,112.4217,193.44962,77.55679,158.29669,107.86469,75.93442,60.595657,41.0956
audio data\Audios\Actor_02\03-01-04-02-01-01-02.wav,03-01-04-02-01-01-02.wav,2,Sad,4,2,1,1,48000,3.7370833333333335,111.13221576253528,36.39357817904884,0.002532207,2.1404296e-05,0.0571553374287749,-684.31573,62.340847,-8.324207,5.9357667,-1.9212881,-1.0301524,-10.189304,-1.967844,-11.886773,-8.71532,-5.9609404,-3.7124434,-6.0599976,18338.12,4494.9966,984.3777,409.02835,250.4379,203.8341,289.99542,103.71298,251.05836,139.26285,123.430374,87.0683,107.78469
audio data\Audios\Actor_02\03-01-04-02-01-02-02.wav,03-01-04-02-01-02-02.wav,2,Sad,4,2,1,2,48000,3.7704166666666663,119.40285254513252,12.551251972167412,0.0023034983,1.4040775e-05,0.0559357896362994,-702.70337,67.9131,-3.629893,8.076855,-0.73930705,2.7110705,-8.9391775,-1.2227178,-11.854862,-6.6605196,-6.6040406,-2.7997153,-5.2018313,22049.322,4975.35,839.86194,484.868,290.89655,153.25798,254.72144,112.597466,300.60178,126.82283,115.39302,69.12341,66.97101
audio data\Audios\Actor_02\03-01-04-02-02-01-02.wav,03-01-04-02-02-01-02.wav,2,Sad,4,2,2,1,48000,3.7036875,106.22788662299162,26.426192454360724,0.0035185427,3.138595e-05,0.0503490930316091,-688.776,60.152584,-4.9036407,7.6960406,-3.1103747,1.7679316,-8.34617,-2.3499694,-12.538821,-9.191037,-7.881257,-3.7299984,-7.1819487,22516.9,5277.1704,869.7466,531.6524,320.8072,141.67714,247.67374,72.50226,282.44073,173.04906,162.33731,61.321884,81.71736
audio data\Audios\Actor_02\03-01-04-02-02-02-02.wav,03-01-04-02-02-02-02.wav,2,Sad,4,2,2,2,48000,3.670333333333333,130.25678790418584,11.586350298774038,0.0030359845,2.1763999e-05,0.0664430480072463,-687.3986,61.031883,-7.11638,8.069417,-3.8432615,2.7920034,-11.200945,-3.3254013,-13.323005,-7.9586997,-6.2958865,-1.9197619,-7.7417617,23149.16,5508.828,760.78406,635.51117,345.13248,229.1932,258.89584,111.09903,250.38567,146.97466,141.29651,60.261402,97.23302
audio data\Audios\Actor_02\03-01-05-01-01-01-02.wav,03-01-05-01-01-01-02.wav,2,Angry,5,1,1,1,48000,3.670333333333333,114.8712829195009,29.857394952054268,0.0064853197,0.0001042257,0.0609290081521739,-588.2537,59.247963,-8.007299,4.542206,-1.3240749,0.97312605,-9.401972,2.055399,-7.919817,-6.6781945,-1.9953741,-2.8655589,-2.086076,20962.45,4966.612,752.93976,438.46634,243.47478,135.22887,364.21432,171.00233,273.13943,133.2178,119.36889,104.440125,83.32433
audio data\Audios\Actor_02\03-01-05-01-01-02-02.wav,03-01-05-01-01-02-02.wav,2,Angry,5,1,1,2,48000,3.670333333333333,120.1634541548499,27.905522701413886,0.00694725,0.00012207992,0.069149116847826,-564.9818,62.465103,-14.487927,3.4400377,-1.1810224,0.26285583,-10.752198,2.646129,-10.449388,-5.05966,-0.90070343,-1.5124356,-1.1195512,21105.084,4307.2314,1065.0072,467.84375,310.99316,145.69826,338.58804,193.3394,265.0404,99.87818,122.83505,109.84153,71.363556
audio data\Audios\Actor_02\03-01-05-01-02-01-02.wav,03-01-05-01-02-01-02.wav,2,Angry,5,1,2,1,48000,3.7704166666666663,107.53678672755304,23.88815395326831,0.008028582,0.00012735066,0.0783236228813559,-602.7209,62.84519,-8.394002,6.589411,-4.3759093,1.4356266,-10.295984,3.8481052,-10.856516,-5.5122113,-4.1941566,-1.5423422,-4.7062216,29370.672,6292.317,914.6114,722.8113,470.40405,313.50107,383.9124,85.949844,263.2856,146.9246,138.93625,78.87904,73.02006
audio data\Audios\Actor_02\03-01-05-01-02-02-02.wav,03-01-05-01-02-02-02.wav,2,Angry,5,1,2,2,48000,3.8037916666666662,112.59474546364972,16.913423037995877,0.007710358,0.00013672064,0.0792834712009804,-590.8822,59.8463,-14.2538395,4.344372,-5.582291,-0.55923235,-13.923412,3.8070235,-11.936244,-6.5984015,-4.050676,-2.3211436,-4.304013,26765.98,5128.9546,821.38586,713.7695,431.2899,289.10513,410.02258,130.91624,258.3906,130.44293,185.16513,90.80895,84.824135
audio data\Audios\Actor_02\03-01-05-02-01-01-02.wav,03-01-05-02-01-01-02.wav,2,Angry,5,2,1,1,48000,3.9039166666666665,131.43283244781546,50.73969632125112,0.022550447,0.001288247,0.078582596909153,-477.00308,51.98464,-22.43621,0.079662636,-4.303525,-6.375623,-13.338382,3.2944665,-10.27578,-8.972215,-0.73087966,-4.7898574,-4.3287773,21200.246,3809.9255,1297.6425,567.2813,349.60953,229.28078,504.1445,160.09402,333.13354,153.26611,133.85751,146.19273,84.70487
audio data\Audios\Actor_02\03-01-05-02-01-02-02.wav,03-01-05-02-01-02-02.wav,2,Angry,5,2,1,2,48000,4.004,135.0005412158168,36.82502072061428,0.017822703,0.00077329954,0.0751550552692819,-502.75406,55.81529,-22.514963,-0.38626757,-4.559094,-6.385681,-12.998574,5.385625,-8.096994,-8.746944,-1.6673539,-4.6842523,-4.3427157,23952.582,4329.8965,1215.9358,571.8829,363.3386,238.02667,489.70798,194.55835,305.79718,151.65886,121.45839,147.60951,102.460686
audio data\Audios\Actor_02\03-01-05-02-02-01-02.wav,03-01-05-02-02-01-02.wav,2,Angry,5,2,2,1,48000,4.004,164.5043369988482,27.98332987278521,0.04367468,0.0045025004,0.0865205805352393,-437.46176,46.474915,-25.999445,-5.8879867,-9.137497,-9.274363,-16.633015,1.2840623,-11.299039,-13.147175,-4.465234,-6.250961,-8.2641,22704.793,3643.4836,1671.0988,739.7641,549.7934,372.08493,624.6516,99.4784,304.94952,256.172,166.56038,173.66739,116.39055
audio data\Audios\Actor_02\03-01-05-02-02-02-02.wav,03-01-05-02-02-02-02.wav,2,Angry,5,2,2,2,48000,4.004,186.4682184068173,72.67528502963039,0.038478065,0.0032082472,0.0832350710605053,-453.88705,48.402576,-28.487484,-3.6462314,-8.611464,-9.896744,-16.036991,2.3280637,-11.231367,-12.242676,-3.3367684,-5.9945483,-8.363049,22792.156,3840.9749,1728.3976,697.70654,448.63696,396.72083,599.714,151.07025,308.29752,210.76704,132.93428,199.61171,130.30234
audio data\Audios\Actor_02\03-01-06-01-01-01-02.wav,03-01-06-01-01-01-02.wav,2,Fear,6,1,1,1,48000,3.636979166666667,145.5162185243508,13.062247360066928,0.0071368203,0.00010779115,0.0813797310300586,-595.8171,59.382217,-25.655392,1.5161914,-4.8676615,-1.9652693,-16.650066,0.68378323,-14.741965,-8.69511,-4.6204305,-6.8369813,-6.595383,23655.002,2895.3489,731.4249,484.7427,287.4156,128.3735,379.0567,99.4042,217.81126,111.034065,163.61867,112.17011,101.81314
audio data\Audios\Actor_02\03-01-06-01-01-02-02.wav,03-01-06-01-01-02-02.wav,2,Fear,6,1,1,2,48000,3.7370625,152.13665190342726,15.863000225259936,0.0073839864,0.00012454692,0.0753052105591168,-599.1613,56.84228,-22.899435,-1.210327,-5.610211,-1.7112188,-14.993201,1.2717696,-14.38086,-10.10225,-4.706261,-5.4223394,-6.8581696,22463.701,3038.386,942.7118,506.33878,287.73566,156.84648,362.38297,142.63266,237.03459,140.62553,149.0638,92.69075,95.65064
audio data\Audios\Actor_02\03-01-06-01-02-01-02.wav,03-01-06-01-02-01-02.wav,2,Fear,6,1,2,1,48000,3.670333333333333,146.87473468571585,14.687047431093884,0.008342018,0.00013734754,0.0896102241847826,-584.6368,53.946198,-23.683254,1.0352305,-6.6190166,0.15367812,-15.050793,-0.9471065,-15.154127,-9.587488,-3.8004522,-3.3235002,-8.445857,23192.205,4159.96,820.33984,702.96277,345.66064,189.4195,323.73294,89.842834,237.4207,171.075,194.81943,84.204506,120.72539
audio data\Audios\Actor_02\03-01-06-01-02-02-02.wav,03-01-06-01-02-02-02.wav,2,Fear,6,1,2,2,48000,3.7370625,176.87415879773994,91.46404451691822,0.008738918,0.00013296049,0.094284188034188,-590.8616,50.688057,-24.538645,-3.347786,-7.2955213,0.35064092,-15.734378,-3.0930223,-17.794012,-10.360826,-3.7984352,-3.4389179,-9.616912,24034.664,3778.2017,854.23096,636.9212,387.4384,249.75829,389.79486,87.92075,211.26495,148.18317,195.30075,109.66416,107.45073
