filename,actual_emotion,predicted_emotion,predicted_stress,angry_probability,disgust_probability,fear_probability,happy_probability,sad_probability,surprise_probability,neutral_probability,confidence
11206.png,Angry,Angry,Severe_Stress,0.51452404,0.07336909,0.10749988,0.023576325,0.24617623,0.0033136397,0.03154079,0.51452404
11215.png,Angry,Sad,Mild_Stress,0.15534952,0.16117346,0.088916704,0.14272214,0.33154088,0.0110661015,0.10923114,0.33154088
1122.png,Angry,Angry,Severe_Stress,0.4347864,0.37438017,0.13933384,0.0006063135,0.04613556,0.0014208753,0.0033368848,0.4347864
1123.png,Angry,Angry,Severe_Stress,0.5333541,0.25110963,0.11545687,0.02942989,0.035542905,0.024335809,0.010770774,0.5333541
11235.png,Angry,Angry,Severe_Stress,0.29345778,0.13228741,0.11759487,0.050563738,0.22896187,0.004151043,0.1729833,0.29345778
1124.png,Angry,Disgust,Moderate_Stress,0.19068833,0.5124126,0.09856624,0.0036762261,0.16768405,0.00070313754,0.026269374,0.5124126
11258.png,Angry,Neutral,Healthy,0.1378903,0.16762912,0.16934,0.02538292,0.19203205,0.03165984,0.2760658,0.2760658
11266.png,Angry,Neutral,Healthy,0.17072423,0.0943676,0.06720204,0.041544694,0.17586032,0.0039105127,0.4463906,0.4463906
11267.png,Angry,Disgust,Moderate_Stress,0.25942755,0.32522747,0.1383398,0.06161938,0.1664983,0.029287599,0.019599939,0.32522747
11268.png,Angry,Neutral,Healthy,0.12544172,0.033042405,0.14039448,0.019238606,0.1721856,0.14392416,0.36577308,0.36577308
1127.png,Angry,Disgust,Moderate_Stress,0.25840884,0.3471568,0.12568632,0.011012226,0.1626774,0.007136441,0.087921865,0.3471568
11274.png,Angry,Angry,Severe_Stress,0.49017432,0.2129012,0.096040554,0.033945788,0.1503537,0.002256827,0.014327567,0.49017432
11286.png,Angry,Disgust,Moderate_Stress,0.13214459,0.1968629,0.11355848,0.16922528,0.11398569,0.15843463,0.11578841,0.1968629
11289.png,Angry,Sad,Mild_Stress,0.2716883,0.10441434,0.058468066,0.016324233,0.4222044,0.0012707826,0.12562993,0.4222044
11301.png,Angry,Sad,Mild_Stress,0.31003845,0.022456506,0.09271948,0.033381004,0.43563682,0.0046937545,0.10107407,0.43563682
11315.png,Angry,Sad,Mild_Stress,0.2346879,0.24621692,0.08775904,0.017910866,0.3005045,0.006379746,0.106540956,0.3005045
11325.png,Angry,Neutral,Healthy,0.12695125,0.17760047,0.12105076,0.018460743,0.12683138,0.04066812,0.38843727,0.38843727
11337.png,Angry,Angry,Severe_Stress,0.45832497,0.12664808,0.12244225,0.015826,0.20082605,0.021074845,0.054857828,0.45832497
11342.png,Angry,Angry,Severe_Stress,0.4233403,0.11929481,0.14528315,0.013107112,0.19026609,0.005518342,0.10319023,0.4233403
11377.png,Angry,Happy,Healthy,0.0596144,0.013850434,0.1687399,0.44960395,0.031010479,0.2605013,0.016679585,0.44960395
11379.png,Angry,Neutral,Healthy,0.08775229,0.02116044,0.09005856,0.036123913,0.14248195,0.037409615,0.5850132,0.5850132
11385.png,Angry,Neutral,Healthy,0.15682667,0.04826762,0.084078684,0.012937096,0.2360226,0.016544495,0.4453228,0.4453228
11386.png,Angry,Angry,Severe_Stress,0.3195679,0.20535383,0.20386393,0.0031821502,0.12506308,0.017185504,0.1257837,0.3195679
11389.png,Angry,Angry,Severe_Stress,0.5057359,0.2663682,0.19647516,0.005818203,0.0199732,0.0046066,0.0010227852,0.5057359
11400.png,Angry,Neutral,Healthy,0.22554506,0.11475926,0.13506776,0.035456877,0.22665653,0.01837807,0.24413647,0.24413647
11403.png,Angry,Angry,Severe_Stress,0.5891629,0.26841214,0.09155613,0.018505521,0.025872342,0.0029561718,0.0035348202,0.5891629
11410.png,Angry,Happy,Healthy,0.22659716,0.21066836,0.07075425,0.44519854,0.03434942,0.001967149,0.010465039,0.44519854
11411.png,Angry,Angry,Severe_Stress,0.41832307,0.26146808,0.08881085,0.038245916,0.09406652,0.004139973,0.094945654,0.41832307
11420.png,Angry,Angry,Severe_Stress,0.32686955,0.043171737,0.21607305,0.0040580127,0.30974567,0.02642438,0.07365756,0.32686955
11421.png,Angry,Disgust,Moderate_Stress,0.25036752,0.57990944,0.08536655,0.0019368347,0.068327084,0.004500575,0.009591945,0.57990944
11426.png,Angry,Angry,Severe_Stress,0.39917186,0.13566156,0.09314969,0.0012129042,0.26067504,0.0019790565,0.10814986,0.39917186
11432.png,Angry,Neutral,Healthy,0.2373074,0.07908579,0.07961549,0.01421358,0.20963679,0.029134989,0.351006,0.351006
11449.png,Angry,Surprise,Mild_Stress,0.24180429,0.07930198,0.27123892,0.025123723,0.059280064,0.28421777,0.039033234,0.28421777
11458.png,Angry,Angry,Severe_Stress,0.6604197,0.03329835,0.120599926,0.043435335,0.023474732,0.107788675,0.010983243,0.6604197
11460.png,Angry,Angry,Severe_Stress,0.3745005,0.098003834,0.15270256,0.15055594,0.042480655,0.12638007,0.055376377,0.3745005
11464.png,Angry,Angry,Severe_Stress,0.4504577,0.06937411,0.14097215,0.16989419,0.103926525,0.032934967,0.03244039,0.4504577
11467.png,Angry,Sad,Mild_Stress,0.15683188,0.14767633,0.22190574,0.005506526,0.23227037,0.039802875,0.19600634,0.23227037
1147.png,Angry,Fear,Moderate_Stress,0.28254315,0.07950264,0.33402288,0.01991881,0.14428617,0.07729285,0.062433552,0.33402288
11474.png,Angry,Sad,Mild_Stress,0.12642843,0.12619297,0.12730227,0.034600805,0.40643898,0.03769554,0.14134094,0.40643898
11475.png,Angry,Neutral,Healthy,0.19572285,0.026769713,0.08426662,0.012386844,0.24149333,0.007724972,0.43163568,0.43163568
11480.png,Angry,Angry,Severe_Stress,0.35709652,0.16108677,0.18526515,0.07064499,0.15524255,0.019203134,0.051460862,0.35709652
1150.png,Angry,Disgust,Moderate_Stress,0.06976848,0.33506933,0.16755278,0.045547463,0.13232239,0.09628342,0.15345617,0.33506933
11534.png,Angry,Sad,Mild_Stress,0.19737537,0.05699869,0.19566788,0.017389953,0.23624286,0.082853585,0.21347162,0.23624286
11537.png,Angry,Angry,Severe_Stress,0.59677935,0.027870992,0.116425075,0.044451725,0.09118579,0.09958686,0.023700181,0.59677935
11545.png,Angry,Angry,Severe_Stress,0.82785535,0.057183895,0.06777575,0.0007652676,0.032637253,0.004299205,0.009483183,0.82785535
11548.png,Angry,Disgust,Moderate_Stress,0.250865,0.56340003,0.07766012,0.0013677928,0.07834551,0.003442263,0.024919262,0.56340003
11550.png,Angry,Angry,Severe_Stress,0.54973173,0.14599815,0.090227924,0.023214202,0.13760495,0.0019076115,0.051315486,0.54973173
11557.png,Angry,Angry,Severe_Stress,0.3109731,0.04272642,0.24727277,0.23792353,0.112767756,0.01805839,0.03027797,0.3109731
11561.png,Angry,Sad,Mild_Stress,0.12662451,0.17496492,0.15395834,0.024869733,0.24557184,0.031432364,0.2425783,0.24557184
11571.png,Angry,Angry,Severe_Stress,0.43638742,0.26050025,0.12511571,0.003725961,0.112982765,0.012647149,0.048640724,0.43638742
11572.png,Angry,Neutral,Healthy,0.23309816,0.028955687,0.14758265,0.055285573,0.20690352,0.08814514,0.24002929,0.24002929
11577.png,Angry,Happy,Healthy,0.03780843,0.005570852,0.016917469,0.60073096,0.06606976,0.009160551,0.26374197,0.60073096
1158.png,Angry,Angry,Severe_Stress,0.6272182,0.082392275,0.122711144,0.050945316,0.07343183,0.012558845,0.03074241,0.6272182
1160.png,Angry,Angry,Severe_Stress,0.34567946,0.11047585,0.2100707,0.009804511,0.26853055,0.008736024,0.04670289,0.34567946
11606.png,Angry,Sad,Mild_Stress,0.23433876,0.1869137,0.09796895,0.101493806,0.32914767,0.0021530928,0.047983974,0.32914767
11607.png,Angry,Angry,Severe_Stress,0.466133,0.11756928,0.049817733,0.0023223879,0.26708224,0.000796239,0.096279174,0.466133
11610.png,Angry,Angry,Severe_Stress,0.25235534,0.093148954,0.17564632,0.039431892,0.11821859,0.15379123,0.16740766,0.25235534
11613.png,Angry,Angry,Severe_Stress,0.40569666,0.031460416,0.23814869,0.05087972,0.09881271,0.09878822,0.07621355,0.40569666
11617.png,Angry,Angry,Severe_Stress,0.39422837,0.33767632,0.098230176,0.0006413244,0.13077134,0.0020588737,0.03639365,0.39422837
11623.png,Angry,Angry,Severe_Stress,0.45177573,0.21850236,0.24140768,0.0077111805,0.028382074,0.046159126,0.0060619353,0.45177573
11632.png,Angry,Angry,Severe_Stress,0.30190876,0.06906012,0.17617793,0.0126537485,0.2933077,0.025978643,0.12091321,0.30190876
11641.png,Angry,Angry,Severe_Stress,0.56633025,0.098789595,0.14004466,0.059522547,0.11393377,0.008592876,0.012786307,0.56633025
11642.png,Angry,Neutral,Healthy,0.27131996,0.03432503,0.07981749,0.20899992,0.07970086,0.039516002,0.28632072,0.28632072
11644.png,Angry,Sad,Mild_Stress,0.20896785,0.024520297,0.146196,0.040105276,0.27757624,0.13744935,0.16518496,0.27757624
11645.png,Angry,Sad,Mild_Stress,0.1472351,0.026313733,0.10976582,0.04652372,0.43662417,0.015756153,0.2177813,0.43662417
11647.png,Angry,Sad,Mild_Stress,0.2944112,0.09696962,0.15623316,0.003038253,0.31322834,0.0045361174,0.13158333,0.31322834
1166.png,Angry,Disgust,Moderate_Stress,0.2711061,0.29017064,0.27103692,0.0020128572,0.1285956,0.01673865,0.020339185,0.29017064
11669.png,Angry,Sad,Mild_Stress,0.13821974,0.02168916,0.19776733,0.01709263,0.5563775,0.0055914656,0.063262165,0.5563775
11675.png,Angry,Neutral,Healthy,0.2309245,0.053115025,0.08346899,0.0030768246,0.18816653,0.008593964,0.43265417,0.43265417
1168.png,Angry,Angry,Severe_Stress,0.38791856,0.118000865,0.26760212,0.001996707,0.1971575,0.010923067,0.0164012,0.38791856
11688.png,Angry,Angry,Severe_Stress,0.27081028,0.017348383,0.25735208,0.1287825,0.06771211,0.24301815,0.014976423,0.27081028
11694.png,Angry,Angry,Severe_Stress,0.74075323,0.06297525,0.10552601,0.002966079,0.03378146,0.04469461,0.009303335,0.74075323
117.png,Angry,Sad,Mild_Stress,0.29007477,0.025815029,0.08760671,0.031076765,0.30196422,0.0046274406,0.25883514,0.30196422
1170.png,Angry,Neutral,Healthy,0.09925037,0.19660234,0.17928304,0.11561301,0.16805574,0.035910234,0.20528525,0.20528525
11707.png,Angry,Neutral,Healthy,0.21263169,0.031349435,0.07267194,0.17148508,0.2398021,0.014192314,0.25786743,0.25786743
11708.png,Angry,Disgust,Moderate_Stress,0.28429833,0.42969143,0.086782396,0.0012295329,0.16550927,0.0011221203,0.03136693,0.42969143
11714.png,Angry,Fear,Moderate_Stress,0.2712352,0.07698904,0.27191338,0.08172707,0.17555515,0.052991334,0.06958884,0.27191338
11732.png,Angry,Sad,Mild_Stress,0.15851307,0.10856881,0.13025029,0.0061040297,0.36074126,0.0038357626,0.23198678,0.36074126
11735.png,Angry,Angry,Severe_Stress,0.60708725,0.03199221,0.06036506,0.01534276,0.125066,0.004614597,0.15553208,0.60708725
11744.png,Angry,Sad,Mild_Stress,0.15329628,0.048545774,0.13329612,0.17979163,0.27440804,0.026507929,0.18415433,0.27440804
11755.png,Angry,Neutral,Healthy,0.1801379,0.052586768,0.15062349,0.0022459663,0.19696511,0.010326591,0.4071142,0.4071142
11756.png,Angry,Neutral,Healthy,0.09491776,0.029114693,0.04320518,0.07334268,0.3120529,0.0035284888,0.4438382,0.4438382
11759.png,Angry,Angry,Severe_Stress,0.41180855,0.12826349,0.09017635,0.034320295,0.2014239,0.016236663,0.117770754,0.41180855
11764.png,Angry,Angry,Severe_Stress,0.34173143,0.2764897,0.11248552,0.04782031,0.12900281,0.013154022,0.079316296,0.34173143
11769.png,Angry,Sad,Mild_Stress,0.16961084,0.019157372,0.04764585,0.07323657,0.57905924,0.0015132307,0.109776825,0.57905924
1177.png,Angry,Fear,Moderate_Stress,0.34360734,0.064473465,0.38666523,0.056560166,0.06277392,0.07311332,0.012806555,0.38666523
1178.png,Angry,Happy,Healthy,0.037203897,0.0035907202,0.058708183,0.81036824,0.040536072,0.015457429,0.03413553,0.81036824
11781.png,Angry,Disgust,Moderate_Stress,0.13309065,0.23511991,0.08325803,0.18984894,0.1709704,0.009816444,0.17789558,0.23511991
11805.png,Angry,Disgust,Moderate_Stress,0.36601433,0.3679556,0.12557678,0.07279486,0.055098645,0.0034401843,0.009119725,0.3679556
1181.png,Angry,Neutral,Healthy,0.076886065,0.1521535,0.09469042,0.008774881,0.11844467,0.014048908,0.5350015,0.5350015
11813.png,Angry,Angry,Severe_Stress,0.6428939,0.08300674,0.094794214,0.050938312,0.07134536,0.020876676,0.03614484,0.6428939
11820.png,Angry,Sad,Mild_Stress,0.10998918,0.072795205,0.11491785,0.017160155,0.41324118,0.0030236423,0.2688728,0.41324118
11825.png,Angry,Neutral,Healthy,0.13392976,0.16803306,0.059951402,0.084287815,0.20395333,0.0023636883,0.34748095,0.34748095
11841.png,Angry,Angry,Severe_Stress,0.63510484,0.050291117,0.172879,0.012018398,0.046341546,0.07841447,0.0049506226,0.63510484
11849.png,Angry,Angry,Severe_Stress,0.36141166,0.31668168,0.15231031,0.0017277546,0.105999194,0.0204552,0.04141434,0.36141166
11863.png,Angry,Angry,Severe_Stress,0.37625906,0.19291568,0.1573472,0.11670646,0.11474636,0.016810698,0.02521453,0.37625906
11877.png,Angry,Sad,Mild_Stress,0.21166788,0.18347022,0.16299334,0.01686987,0.22606201,0.0638225,0.13511416,0.22606201
11882.png,Angry,Angry,Severe_Stress,0.5385115,0.18948704,0.10943432,0.023933351,0.09778981,0.016894825,0.023949184,0.5385115
11883.png,Angry,Angry,Severe_Stress,0.40066835,0.1669397,0.22559029,0.014320709,0.13641788,0.028268317,0.027794713,0.40066835
11887.png,Angry,Angry,Severe_Stress,0.32747763,0.05651593,0.08415939,0.085841775,0.19247518,0.027022969,0.22650708,0.32747763
11898.png,Angry,Angry,Severe_Stress,0.75080156,0.036775377,0.12117792,0.03324931,0.039013688,0.007248025,0.011734272,0.75080156
11905.png,Angry,Sad,Mild_Stress,0.21568501,0.03544406,0.09263789,0.12967552,0.32017544,0.044850353,0.16153175,0.32017544
11918.png,Angry,Happy,Healthy,0.050315097,0.063628875,0.029661503,0.42656946,0.09171044,0.002176552,0.33593807,0.42656946
1192.png,Angry,Sad,Mild_Stress,0.18789245,0.120302744,0.15497142,0.028153274,0.37446842,0.03608989,0.09812172,0.37446842
11922.png,Angry,Sad,Mild_Stress,0.2003421,0.043659605,0.09880305,0.034897365,0.47321913,0.0070119845,0.14206672,0.47321913
11929.png,Angry,Disgust,Moderate_Stress,0.36013997,0.36858734,0.1411282,0.0026331677,0.0874286,0.018195309,0.021887325,0.36858734
1194.png,Angry,Fear,Moderate_Stress,0.06647244,0.053027585,0.33391568,0.032343052,0.23755156,0.16874558,0.10794403,0.33391568
11949.png,Angry,Angry,Severe_Stress,0.55821854,0.117641166,0.13093331,0.010739916,0.13460201,0.0123697035,0.03549537,0.55821854
11959.png,Angry,Angry,Severe_Stress,0.3784544,0.09930872,0.05924566,0.03537534,0.34654552,0.0013999194,0.07967045,0.3784544
11964.png,Angry,Sad,Mild_Stress,0.2483212,0.09181079,0.13162547,0.032236002,0.3690542,0.03158579,0.095366456,0.3690542
11965.png,Angry,Angry,Severe_Stress,0.4541605,0.05299652,0.11883652,0.1551189,0.028856762,0.17499658,0.01503415,0.4541605
11986.png,Angry,Angry,Severe_Stress,0.42430353,0.10263049,0.078574784,0.007950499,0.15082234,0.0036726783,0.23204567,0.42430353
120.png,Angry,Angry,Severe_Stress,0.38059834,0.3249011,0.11962035,0.0027522165,0.11124251,0.0094244,0.051461037,0.38059834
1200.png,Angry,Angry,Severe_Stress,0.36860406,0.25310242,0.09491108,0.0010460486,0.20609374,0.0039644884,0.072278135,0.36860406
12016.png,Angry,Angry,Severe_Stress,0.47464418,0.3030697,0.08383901,0.0027778102,0.10614229,0.0038286103,0.025698362,0.47464418
12022.png,Angry,Angry,Severe_Stress,0.36304292,0.2832819,0.16263087,0.0691516,0.093958326,0.011774243,0.016160168,0.36304292
12025.png,Angry,Angry,Severe_Stress,0.48548344,0.16135105,0.10539878,0.004196587,0.11693581,0.014916204,0.111718096,0.48548344
12027.png,Angry,Angry,Severe_Stress,0.2545666,0.13971375,0.16297409,0.20649369,0.046054617,0.0759446,0.114252724,0.2545666
12034.png,Angry,Fear,Moderate_Stress,0.23131758,0.079563305,0.23549254,0.042634916,0.21550561,0.029430155,0.16605596,0.23549254
1204.png,Angry,Angry,Severe_Stress,0.36786494,0.13473918,0.08592578,0.13895078,0.1276261,0.026955122,0.11793799,0.36786494
12048.png,Angry,Angry,Severe_Stress,0.42335045,0.13155359,0.098800376,0.0009566037,0.2535343,0.0017793191,0.09002543,0.42335045
12049.png,Angry,Angry,Severe_Stress,0.72601515,0.081528045,0.13632677,0.0016042962,0.042035166,0.011021046,0.0014692906,0.72601515
12055.png,Angry,Angry,Severe_Stress,0.6392433,0.056285284,0.09120615,0.0011450768,0.11724907,0.0058736727,0.088997394,0.6392433
12075.png,Angry,Happy,Healthy,0.20514533,0.12368189,0.053239603,0.34639055,0.17184731,0.0031152724,0.09657998,0.34639055
1210.png,Angry,Disgust,Moderate_Stress,0.21498282,0.3296175,0.1340078,0.0023973493,0.26196033,0.0037881795,0.053245977,0.3296175
1211.png,Angry,Angry,Severe_Stress,0.33017462,0.19034939,0.13952948,0.014647974,0.12495644,0.04343043,0.15691175,0.33017462
12110.png,Angry,Disgust,Moderate_Stress,0.12877446,0.33128986,0.04325665,0.16855064,0.17437504,0.005393198,0.14836021,0.33128986
12118.png,Angry,Angry,Severe_Stress,0.5798731,0.046779715,0.22728992,0.02154617,0.05793377,0.05453922,0.0120381275,0.5798731
12124.png,Angry,Angry,Severe_Stress,0.41112682,0.08740572,0.07367173,0.029588545,0.122134596,0.012448168,0.26362437,0.41112682
1213.png,Angry,Disgust,Moderate_Stress,0.28134215,0.54998595,0.08290409,0.00054035464,0.07217771,0.0004886728,0.012561093,0.54998595
12133.png,Angry,Neutral,Healthy,0.15143445,0.052787956,0.069613546,0.29227474,0.09972172,0.013614087,0.32055357,0.32055357
12136.png,Angry,Neutral,Healthy,0.10607394,0.03242726,0.06472591,0.027874835,0.26587507,0.004948179,0.49807477,0.49807477
12142.png,Angry,Disgust,Moderate_Stress,0.23075615,0.4743695,0.079966635,0.023612253,0.14282404,0.0033353565,0.045136087,0.4743695
12144.png,Angry,Neutral,Healthy,0.12403085,0.09620569,0.051843178,0.15010487,0.098202884,0.01711399,0.46249855,0.46249855
12146.png,Angry,Disgust,Moderate_Stress,0.24988876,0.33624378,0.17625771,0.003585815,0.20024835,0.0065434724,0.02723215,0.33624378
1215.png,Angry,Sad,Mild_Stress,0.15182173,0.107548,0.15984604,0.016921435,0.27374667,0.029941408,0.26017472,0.27374667
12155.png,Angry,Angry,Severe_Stress,0.24824971,0.13537823,0.18571281,0.12480725,0.21819475,0.018989507,0.06866781,0.24824971
1216.png,Angry,Angry,Severe_Stress,0.32872564,0.10583285,0.22885635,0.0032368551,0.25458327,0.01094171,0.06782328,0.32872564
12171.png,Angry,Neutral,Healthy,0.18026944,0.010726698,0.086736105,0.06867328,0.31355938,0.004679535,0.3353556,0.3353556
12181.png,Angry,Neutral,Healthy,0.2529611,0.055114187,0.07959408,0.034340426,0.20519109,0.019270921,0.35352808,0.35352808
12183.png,Angry,Angry,Severe_Stress,0.45215502,0.15244842,0.19349228,0.01237003,0.049392357,0.06775032,0.07239154,0.45215502
12196.png,Angry,Disgust,Moderate_Stress,0.26794118,0.287175,0.13106595,0.0010617847,0.24303663,0.004768752,0.06495066,0.287175
12198.png,Angry,Neutral,Healthy,0.11193281,0.2187767,0.09980956,0.009986004,0.21590303,0.0089954855,0.33459648,0.33459648
122.png,Angry,Angry,Severe_Stress,0.5887162,0.041168537,0.06991797,0.05051981,0.14253965,0.01523564,0.091902174,0.5887162
12203.png,Angry,Angry,Severe_Stress,0.34901172,0.22892393,0.19918206,0.003378807,0.10728942,0.007980562,0.10423348,0.34901172
12206.png,Angry,Happy,Healthy,0.30545393,0.021925583,0.07057877,0.38751128,0.14285827,0.012437272,0.05923496,0.38751128
1221.png,Angry,Angry,Severe_Stress,0.31028193,0.22541323,0.04254821,0.052370988,0.09405173,0.027415313,0.24791855,0.31028193
12211.png,Angry,Angry,Severe_Stress,0.22833742,0.1606531,0.14925121,0.079593,0.18324423,0.08475297,0.114168055,0.22833742
12213.png,Angry,Sad,Mild_Stress,0.26059854,0.075278334,0.23042655,0.0071029575,0.3007596,0.02673602,0.099098004,0.3007596
12218.png,Angry,Happy,Healthy,0.24124275,0.09949046,0.020932239,0.31784746,0.19206946,0.0007005233,0.12771715,0.31784746
12222.png,Angry,Angry,Severe_Stress,0.5702851,0.069730975,0.23582059,0.017535208,0.03530738,0.04448385,0.026836906,0.5702851
12230.png,Angry,Angry,Severe_Stress,0.35091895,0.04075946,0.13322267,0.23493107,0.118762575,0.030039644,0.09136572,0.35091895
12231.png,Angry,Angry,Severe_Stress,0.56173617,0.037996564,0.1593223,0.13718599,0.048271995,0.04688808,0.008598915,0.56173617
12235.png,Angry,Angry,Severe_Stress,0.4399315,0.3414809,0.14507255,0.004346073,0.039024085,0.008348786,0.02179616,0.4399315
12237.png,Angry,Disgust,Moderate_Stress,0.25388944,0.28481176,0.09098595,0.049579117,0.16375072,0.0043917676,0.15259115,0.28481176
12249.png,Angry,Angry,Severe_Stress,0.23658381,0.09486048,0.19803411,0.032810804,0.18188578,0.07015872,0.18566626,0.23658381
1225.png,Angry,Angry,Severe_Stress,0.41452774,0.26525912,0.1877447,0.008294805,0.07736369,0.018219989,0.028590003,0.41452774
12254.png,Angry,Angry,Severe_Stress,0.23355481,0.020173583,0.1308881,0.2187762,0.11451325,0.15936981,0.12272419,0.23355481
